time,hazard,n_censor,n_event,group
713,8.22545988795235e-05,1,0,Q1
717,8.22545988795235e-05,1,0,Q1
725,8.22545988795235e-05,1,0,Q1
727,8.22545988795235e-05,1,0,Q1
736,8.22545988795235e-05,1,0,Q1
753,8.22545988795235e-05,1,0,Q1
761,8.22545988795235e-05,1,0,Q1
766,8.22545988795235e-05,1,0,Q1
781,8.22545988795235e-05,1,0,Q1
782,8.22545988795235e-05,1,0,Q1
787,8.22545988795235e-05,1,0,Q1
825,0.000102842803897665,0,1,Q1
839,0.000102842803897665,1,0,Q1
847,0.000102842803897665,1,0,Q1
874,0.000102842803897665,2,0,Q1
885,0.000123433128504865,0,1,Q1
892,0.000123433128504865,1,0,Q1
905,0.000123433128504865,1,0,Q1
910,0.000123433128504865,1,0,Q1
916,0.000123433128504865,1,0,Q1
917,0.000123433128504865,1,0,Q1
939,0.000123433128504865,1,0,Q1
954,0.000123433128504865,1,0,Q1
964,0.000123433128504865,1,0,Q1
972,0.000123433128504865,1,0,Q1
973,0.000123433128504865,1,0,Q1
975,0.000123433128504865,1,0,Q1
980,0.000123433128504865,1,0,Q1
992,0.000123433128504865,1,0,Q1
993,0.000123433128504865,2,0,Q1
1005,0.000123433128504865,1,0,Q1
1009,0.000123433128504865,1,0,Q1
1050,0.000123433128504865,1,0,Q1
1058,0.000123433128504865,1,0,Q1
1096,0.000123433128504865,1,0,Q1
1098,0.000123433128504865,1,0,Q1
1099,0.000123433128504865,1,0,Q1
1100,0.000123433128504865,1,0,Q1
1102,0.000123433128504865,1,0,Q1
1109,0.000123433128504865,1,0,Q1
1120,0.000123433128504865,1,0,Q1
1143,0.000123433128504865,2,0,Q1
1147,0.000144035755340486,0,1,Q1
1151,0.000144035755340486,1,0,Q1
1152,0.000144035755340486,1,0,Q1
1154,0.000144035755340486,1,0,Q1
1161,0.000144035755340486,1,0,Q1
1169,0.000144035755340486,1,0,Q1
1178,0.000144035755340486,1,0,Q1
1181,0.000144035755340486,1,0,Q1
1182,0.000144035755340486,1,0,Q1
1185,0.000144035755340486,1,0,Q1
1201,0.000144035755340486,1,0,Q1
1211,0.000144035755340486,1,0,Q1
1215,0.000144035755340486,1,0,Q1
1226,0.000144035755340486,1,0,Q1
1252,0.000144035755340486,1,0,Q1
1263,0.000144035755340486,1,0,Q1
1269,0.000144035755340486,1,0,Q1
1272,0.000144035755340486,1,0,Q1
1275,0.000144035755340486,1,0,Q1
1277,0.000144035755340486,1,0,Q1
1283,0.000144035755340486,2,0,Q1
1287,0.000144035755340486,1,0,Q1
1290,0.000144035755340486,1,0,Q1
1291,0.000144035755340486,1,0,Q1
1297,0.000144035755340486,1,0,Q1
1327,0.000144035755340486,2,0,Q1
1330,0.000144035755340486,1,0,Q1
1338,0.000144035755340486,2,0,Q1
1349,0.000144035755340486,1,0,Q1
1350,0.000144035755340486,1,0,Q1
1351,0.000144035755340486,1,0,Q1
1353,0.000144035755340486,2,0,Q1
1364,0.000144035755340486,1,0,Q1
1367,0.000144035755340486,1,0,Q1
1371,0.000144035755340486,1,0,Q1
1375,0.000144035755340486,1,0,Q1
1381,0.000144035755340486,1,0,Q1
1387,0.000144035755340486,1,0,Q1
1388,0.000144035755340486,1,0,Q1
1390,0.000144035755340486,1,0,Q1
1395,0.000144035755340486,1,0,Q1
1422,0.000144035755340486,1,0,Q1
1423,0.000144035755340486,1,0,Q1
1426,0.000144035755340486,1,0,Q1
1434,0.000144035755340486,1,0,Q1
1435,0.000144035755340486,1,0,Q1
1436,0.000144035755340486,1,0,Q1
1439,0.000144035755340486,1,0,Q1
1442,0.000144035755340486,1,0,Q1
1450,0.000144035755340486,1,0,Q1
1467,0.000144035755340486,1,0,Q1
1468,0.000144035755340486,1,0,Q1
1470,0.000144035755340486,2,0,Q1
1471,0.000144035755340486,1,0,Q1
1473,0.000144035755340486,1,0,Q1
1481,0.000164663881791668,0,1,Q1
1510,0.000164663881791668,1,0,Q1
1513,0.000164663881791668,1,0,Q1
1514,0.000164663881791668,1,0,Q1
1515,0.000164663881791668,1,0,Q1
1521,0.000164663881791668,2,0,Q1
1526,0.000164663881791668,1,0,Q1
1534,0.000164663881791668,2,0,Q1
1536,0.000164663881791668,1,0,Q1
1540,0.000164663881791668,1,0,Q1
1549,0.000164663881791668,1,0,Q1
1557,0.000164663881791668,1,0,Q1
1559,0.000164663881791668,1,0,Q1
1560,0.000164663881791668,1,0,Q1
1566,0.000164663881791668,1,0,Q1
1568,0.000164663881791668,1,0,Q1
1570,0.000164663881791668,1,0,Q1
1572,0.000164663881791668,1,0,Q1
1582,0.000164663881791668,1,0,Q1
1609,0.000164663881791668,1,0,Q1
1620,0.000164663881791668,1,0,Q1
1635,0.000164663881791668,1,0,Q1
1638,0.000164663881791668,1,0,Q1
1646,0.000164663881791668,3,0,Q1
1650,0.000164663881791668,1,0,Q1
1660,0.000164663881791668,1,0,Q1
1662,0.000164663881791668,1,0,Q1
1663,0.000164663881791668,1,0,Q1
1672,0.000164663881791668,1,0,Q1
1676,0.000164663881791668,1,0,Q1
1680,0.000164663881791668,1,0,Q1
1681,0.000164663881791668,1,0,Q1
1690,0.000164663881791668,1,0,Q1
1693,0.000164663881791668,1,0,Q1
1697,0.000164663881791668,1,0,Q1
1698,0.000164663881791668,1,0,Q1
1699,0.000164663881791668,1,0,Q1
1700,0.000164663881791668,1,0,Q1
1701,0.000164663881791668,1,0,Q1
1702,0.000164663881791668,1,0,Q1
1711,0.000164663881791668,1,0,Q1
1713,0.000164663881791668,2,0,Q1
1715,0.000164663881791668,2,0,Q1
1718,0.000164663881791668,1,0,Q1
1720,0.000164663881791668,1,0,Q1
1728,0.000164663881791668,1,0,Q1
1732,0.000164663881791668,1,0,Q1
1733,0.000164663881791668,1,0,Q1
1738,0.000164663881791668,1,0,Q1
1744,0.000164663881791668,1,0,Q1
1747,0.000164663881791668,1,0,Q1
1748,0.000164663881791668,1,0,Q1
1754,0.000164663881791668,1,0,Q1
1769,0.000164663881791668,2,0,Q1
1770,0.000164663881791668,1,0,Q1
1772,0.000164663881791668,1,0,Q1
1774,0.000164663881791668,1,0,Q1
1790,0.000164663881791668,1,0,Q1
1803,0.000164663881791668,1,0,Q1
1806,0.000164663881791668,1,0,Q1
1822,0.000164663881791668,1,0,Q1
1834,0.000164663881791668,2,0,Q1
1838,0.000164663881791668,2,0,Q1
1842,0.000164663881791668,1,0,Q1
1844,0.000164663881791668,1,0,Q1
1849,0.000164663881791668,1,0,Q1
1854,0.000164663881791668,1,0,Q1
1856,0.000164663881791668,1,0,Q1
1861,0.000164663881791668,2,0,Q1
1864,0.000164663881791668,1,0,Q1
1881,0.000164663881791668,1,0,Q1
1889,0.000164663881791668,1,0,Q1
1896,0.000164663881791668,1,0,Q1
1902,0.000164663881791668,1,0,Q1
1903,0.000164663881791668,1,0,Q1
1906,0.000164663881791668,1,0,Q1
1908,0.000164663881791668,1,0,Q1
1912,0.000164663881791668,1,0,Q1
1918,0.000164663881791668,1,0,Q1
1923,0.000164663881791668,1,0,Q1
1935,0.000164663881791668,1,0,Q1
1937,0.000164663881791668,1,0,Q1
1956,0.000164663881791668,1,0,Q1
1958,0.000164663881791668,1,0,Q1
1967,0.000164663881791668,1,0,Q1
1975,0.000164663881791668,1,0,Q1
1978,0.000164663881791668,1,0,Q1
1980,0.000164663881791668,1,0,Q1
1981,0.000164663881791668,1,0,Q1
1998,0.000164663881791668,1,0,Q1
2005,0.000164663881791668,1,0,Q1
2017,0.000164663881791668,1,0,Q1
2020,0.000164663881791668,2,0,Q1
2033,0.000164663881791668,1,0,Q1
2041,0.000164663881791668,1,0,Q1
2045,0.000164663881791668,1,0,Q1
2049,0.000164663881791668,1,0,Q1
2050,0.000164663881791668,1,0,Q1
2052,0.000164663881791668,1,0,Q1
2057,0.000164663881791668,1,0,Q1
2077,0.000164663881791668,1,0,Q1
2078,0.000164663881791668,1,0,Q1
2083,0.000164663881791668,1,0,Q1
2093,0.000164663881791668,1,0,Q1
2094,0.000164663881791668,1,0,Q1
2095,0.000164663881791668,2,0,Q1
2103,0.000164663881791668,1,0,Q1
2116,0.000164663881791668,1,0,Q1
2120,0.000164663881791668,1,0,Q1
2121,0.000164663881791668,1,0,Q1
2123,0.000164663881791668,1,0,Q1
2134,0.000164663881791668,1,0,Q1
2139,0.000164663881791668,1,0,Q1
2145,0.000185345335698616,0,1,Q1
2155,0.000185345335698616,1,0,Q1
2156,0.000185345335698616,1,0,Q1
2167,0.000185345335698616,1,0,Q1
2168,0.000185345335698616,1,0,Q1
2170,0.000185345335698616,1,0,Q1
2191,0.000185345335698616,1,0,Q1
2196,0.000185345335698616,1,0,Q1
2206,0.000185345335698616,1,0,Q1
2214,0.000185345335698616,1,0,Q1
2219,0.000185345335698616,1,0,Q1
2256,0.00020603149562407,0,1,Q1
2287,0.00020603149562407,1,0,Q1
2295,0.00020603149562407,1,0,Q1
2315,0.00020603149562407,1,0,Q1
2321,0.00020603149562407,1,0,Q1
2322,0.00020603149562407,1,0,Q1
2346,0.00020603149562407,1,0,Q1
2364,0.00020603149562407,1,0,Q1
2367,0.00020603149562407,1,0,Q1
2368,0.00020603149562407,1,0,Q1
2371,0.000226721935607046,1,1,Q1
2379,0.000226721935607046,1,0,Q1
2386,0.000226721935607046,1,0,Q1
2389,0.000226721935607046,1,0,Q1
2398,0.000226721935607046,2,0,Q1
2402,0.000226721935607046,1,0,Q1
2406,0.000226721935607046,1,0,Q1
2409,0.000226721935607046,1,0,Q1
2421,0.000226721935607046,1,0,Q1
2424,0.000247417085699308,0,1,Q1
2428,0.000247417085699308,1,0,Q1
2448,0.000247417085699308,1,0,Q1
2473,0.000247417085699308,1,0,Q1
2501,0.000268113949090309,0,1,Q1
2519,0.000268113949090309,2,0,Q1
2535,0.000288812097641581,0,1,Q1
2542,0.000288812097641581,1,0,Q1
2546,0.000288812097641581,1,0,Q1
2547,0.000288812097641581,1,0,Q1
2567,0.000288812097641581,1,0,Q1
2577,0.000288812097641581,1,0,Q1
2586,0.000288812097641581,1,0,Q1
2619,0.000288812097641581,1,0,Q1
2635,0.000288812097641581,1,0,Q1
2639,0.000288812097641581,1,0,Q1
2643,0.000288812097641581,1,0,Q1
2661,0.000288812097641581,1,0,Q1
2666,0.000288812097641581,1,0,Q1
2671,0.000288812097641581,1,0,Q1
2690,0.000288812097641581,1,0,Q1
2707,0.000288812097641581,1,0,Q1
2715,0.000288812097641581,1,0,Q1
2725,0.000288812097641581,1,0,Q1
2747,0.000288812097641581,1,0,Q1
2791,0.000288812097641581,1,0,Q1
2798,0.000309518818008383,0,1,Q1
2814,0.000309518818008383,2,0,Q1
2838,0.000309518818008383,1,0,Q1
2853,0.000309518818008383,1,0,Q1
2910,0.000309518818008383,1,0,Q1
2945,0.000309518818008383,1,0,Q1
2953,0.000309518818008383,1,0,Q1
2960,0.000309518818008383,1,0,Q1
2980,0.000309518818008383,1,0,Q1
3002,0.000330229826945904,0,1,Q1
3003,0.000330229826945904,1,0,Q1
3035,0.000330229826945904,1,0,Q1
3094,0.000330229826945904,1,0,Q1
3115,0.000330229826945904,1,0,Q1
3122,0.000350942980835025,0,1,Q1
3163,0.000350942980835025,1,0,Q1
3190,0.000350942980835025,1,0,Q1
3197,0.000350942980835025,1,0,Q1
3198,0.000350942980835025,1,0,Q1
3203,0.000371658280120013,0,1,Q1
3208,0.000392374008537515,1,1,Q1
3214,0.000392374008537515,1,0,Q1
3244,0.000392374008537515,1,0,Q1
3278,0.000392374008537515,1,0,Q1
3281,0.000392374008537515,1,0,Q1
3296,0.000392374008537515,1,0,Q1
3324,0.000413092741380648,0,1,Q1
3334,0.000413092741380648,1,0,Q1
3335,0.000413092741380648,1,0,Q1
3363,0.000413092741380648,1,0,Q1
3368,0.000413092741380648,1,0,Q1
3382,0.000413092741380648,1,0,Q1
3386,0.000413092741380648,1,0,Q1
3405,0.000433814479520792,0,1,Q1
3428,0.000433814479520792,1,0,Q1
3433,0.000433814479520792,1,0,Q1
3443,0.000433814479520792,1,0,Q1
3451,0.000433814479520792,1,0,Q1
3456,0.000433814479520792,1,0,Q1
3474,0.000433814479520792,1,0,Q1
3478,0.000454539223829973,0,1,Q1
3483,0.000454539223829973,1,0,Q1
3503,0.000454539223829973,1,0,Q1
3518,0.000475265256764403,0,1,Q1
3585,0.000475265256764403,1,0,Q1
3586,0.000475265256764403,1,0,Q1
3615,0.000475265256764403,1,0,Q1
3618,0.000475265256764403,1,0,Q1
3635,0.000475265256764403,1,0,Q1
3640,0.00049599386743,0,1,Q1
3661,0.00049599386743,1,0,Q1
3665,0.00049599386743,1,0,Q1
3668,0.00049599386743,1,0,Q1
3673,0.00049599386743,1,0,Q1
3686,0.00049599386743,1,0,Q1
3696,0.00049599386743,1,0,Q1
3707,0.00049599386743,1,0,Q1
3718,0.00049599386743,1,0,Q1
3729,0.00049599386743,1,0,Q1
3730,0.00049599386743,1,0,Q1
3744,0.00049599386743,1,0,Q1
3759,0.000516727635482057,0,1,Q1
3777,0.000516727635482057,1,0,Q1
3779,0.000516727635482057,1,0,Q1
3805,0.000516727635482057,1,0,Q1
3818,0.000516727635482057,1,0,Q1
3835,0.000516727635482057,1,0,Q1
3849,0.000516727635482057,1,0,Q1
3858,0.000516727635482057,1,0,Q1
3861,0.000516727635482057,2,0,Q1
3865,0.000516727635482057,1,0,Q1
3883,0.000516727635482057,1,0,Q1
3886,0.000516727635482057,1,0,Q1
3896,0.000516727635482057,1,0,Q1
3904,0.000516727635482057,1,0,Q1
3922,0.000516727635482057,1,0,Q1
3927,0.000537468284042918,0,1,Q1
3930,0.000537468284042918,1,0,Q1
3943,0.000537468284042918,1,0,Q1
3949,0.000537468284042918,1,0,Q1
3951,0.000537468284042918,1,0,Q1
3958,0.000537468284042918,1,0,Q1
3959,0.000537468284042918,1,0,Q1
3965,0.000537468284042918,1,0,Q1
3966,0.000537468284042918,1,0,Q1
3980,0.000537468284042918,1,0,Q1
3982,0.000537468284042918,1,0,Q1
3988,0.000537468284042918,1,0,Q1
3995,0.000537468284042918,1,0,Q1
4007,0.000537468284042918,1,0,Q1
4010,0.000537468284042918,1,0,Q1
4020,0.000558215387229375,0,1,Q1
4024,0.000558215387229375,1,0,Q1
4026,0.000558215387229375,1,0,Q1
4029,0.000558215387229375,1,0,Q1
4037,0.000558215387229375,1,0,Q1
4043,0.000558215387229375,1,0,Q1
4045,0.000558215387229375,1,0,Q1
4058,0.000558215387229375,1,0,Q1
4063,0.000558215387229375,1,0,Q1
4069,0.000558215387229375,1,0,Q1
4072,0.000558215387229375,1,0,Q1
4081,0.000558215387229375,1,0,Q1
4083,0.000558215387229375,1,0,Q1
4099,0.000558215387229375,1,0,Q1
4100,0.000558215387229375,1,0,Q1
4105,0.000558215387229375,1,0,Q1
4111,0.000558215387229375,1,0,Q1
4112,0.000558215387229375,1,0,Q1
4118,0.000578970241271545,0,1,Q1
4127,0.000578970241271545,1,0,Q1
4137,0.000578970241271545,2,0,Q1
4141,0.000578970241271545,1,0,Q1
4150,0.000578970241271545,1,0,Q1
4173,0.000578970241271545,1,0,Q1
4178,0.000578970241271545,1,0,Q1
4187,0.00059972854199777,0,1,Q1
4188,0.00059972854199777,1,0,Q1
4198,0.00059972854199777,1,0,Q1
4201,0.000620488135525604,0,1,Q1
4207,0.000620488135525604,1,0,Q1
4216,0.000620488135525604,1,0,Q1
4218,0.000641249022016157,0,1,Q1
4244,0.000641249022016157,1,0,Q1
4252,0.000641249022016157,1,0,Q1
4256,0.000641249022016157,1,0,Q1
4268,0.000641249022016157,1,0,Q1
4277,0.000641249022016157,3,0,Q1
4282,0.00066201335719474,1,1,Q1
4298,0.00066201335719474,1,0,Q1
4311,0.00066201335719474,1,0,Q1
4320,0.00066201335719474,1,0,Q1
4326,0.00066201335719474,3,0,Q1
4338,0.00066201335719474,1,0,Q1
4343,0.00066201335719474,1,0,Q1
4346,0.00066201335719474,1,0,Q1
4377,0.00066201335719474,1,0,Q1
4386,0.00066201335719474,1,0,Q1
4397,0.00066201335719474,1,0,Q1
4399,0.00066201335719474,1,0,Q1
4402,0.00066201335719474,1,0,Q1
4408,0.00066201335719474,1,0,Q1
4416,0.00066201335719474,1,0,Q1
4417,0.00066201335719474,1,0,Q1
4419,0.00066201335719474,1,0,Q1
4420,0.00066201335719474,1,0,Q1
4423,0.00066201335719474,1,0,Q1
4426,0.00066201335719474,1,0,Q1
4441,0.00066201335719474,1,0,Q1
4444,0.00066201335719474,1,0,Q1
4456,0.00066201335719474,1,0,Q1
4463,0.00066201335719474,1,0,Q1
4493,0.00066201335719474,1,0,Q1
4502,0.00066201335719474,1,0,Q1
4504,0.00066201335719474,1,0,Q1
4507,0.00066201335719474,1,0,Q1
4511,0.00066201335719474,1,0,Q1
4526,0.00066201335719474,1,0,Q1
4537,0.00066201335719474,1,0,Q1
4552,0.00066201335719474,1,0,Q1
4566,0.00066201335719474,1,0,Q1
4568,0.00066201335719474,1,0,Q1
4585,0.00066201335719474,1,0,Q1
4587,0.00066201335719474,1,0,Q1
4591,0.00066201335719474,2,0,Q1
4592,0.00066201335719474,1,0,Q1
4598,0.00066201335719474,1,0,Q1
4610,0.00066201335719474,1,0,Q1
4614,0.00066201335719474,2,0,Q1
4619,0.00066201335719474,1,0,Q1
4628,0.00066201335719474,1,0,Q1
4641,0.00066201335719474,2,0,Q1
4642,0.00066201335719474,1,0,Q1
4643,0.00066201335719474,1,0,Q1
4650,0.00066201335719474,1,0,Q1
4656,0.000682800568902827,1,1,Q1
4657,0.000682800568902827,1,0,Q1
4658,0.000682800568902827,1,0,Q1
4669,0.000682800568902827,1,0,Q1
4672,0.000682800568902827,1,0,Q1
4682,0.000682800568902827,1,0,Q1
4693,0.000682800568902827,1,0,Q1
4698,0.000682800568902827,1,0,Q1
4705,0.000682800568902827,1,0,Q1
4709,0.000682800568902827,1,0,Q1
4711,0.000682800568902827,1,0,Q1
4712,0.000682800568902827,1,0,Q1
4722,0.000682800568902827,2,0,Q1
4725,0.000682800568902827,11,0,Q1
4727,0.000682800568902827,9,0,Q1
4735,0.000682800568902827,14,0,Q1
4739,0.000682800568902827,11,0,Q1
4742,0.000682800568902827,19,0,Q1
4743,0.000682800568902827,1,0,Q1
4746,0.000682800568902827,11,0,Q1
4749,0.000682800568902827,12,0,Q1
4750,0.000682800568902827,1,0,Q1
4754,0.000682800568902827,1,0,Q1
4755,0.000682800568902827,6,0,Q1
4762,0.000682800568902827,15,0,Q1
4763,0.000682800568902827,12,0,Q1
4772,0.000682800568902827,3,0,Q1
4774,0.000682800568902827,1,0,Q1
4789,0.000682800568902827,1,0,Q1
4790,0.000682800568902827,5,0,Q1
4791,0.000682800568902827,6,0,Q1
4792,0.000682800568902827,4,0,Q1
4794,0.000682800568902827,1,0,Q1
4795,0.000682800568902827,13,0,Q1
4796,0.000682800568902827,5,0,Q1
4797,0.000682800568902827,10,0,Q1
4798,0.000682800568902827,43,0,Q1
4799,0.000682800568902827,18,0,Q1
4801,0.000682800568902827,11,0,Q1
4802,0.000682800568902827,45,0,Q1
4803,0.000682800568902827,27,0,Q1
4804,0.000682800568902827,42,0,Q1
4805,0.000682800568902827,62,0,Q1
4806,0.000682800568902827,41,0,Q1
4808,0.000682800568902827,43,0,Q1
4809,0.000682800568902827,53,0,Q1
4810,0.000682800568902827,34,0,Q1
4811,0.000682800568902827,51,0,Q1
4812,0.000682800568902827,49,0,Q1
4813,0.000682800568902827,48,0,Q1
4815,0.000682800568902827,66,0,Q1
4816,0.000682800568902827,64,0,Q1
4817,0.000682800568902827,49,0,Q1
4818,0.000682800568902827,81,0,Q1
4819,0.000682800568902827,53,0,Q1
4820,0.000682800568902827,63,0,Q1
4822,0.000682800568902827,94,0,Q1
4823,0.000682800568902827,69,0,Q1
4824,0.000682800568902827,70,0,Q1
4825,0.000682800568902827,54,0,Q1
4826,0.000682800568902827,74,0,Q1
4827,0.000682800568902827,60,0,Q1
4828,0.000682800568902827,1,0,Q1
4829,0.000682800568902827,89,0,Q1
4830,0.000682800568902827,63,0,Q1
4831,0.000682800568902827,72,0,Q1
4832,0.000682800568902827,76,0,Q1
4833,0.000682800568902827,77,0,Q1
4834,0.000682800568902827,68,0,Q1
4836,0.000682800568902827,77,0,Q1
4837,0.000682800568902827,70,0,Q1
4838,0.000682800568902827,70,0,Q1
4839,0.000682800568902827,92,0,Q1
4840,0.000682800568902827,67,0,Q1
4843,0.000682800568902827,87,0,Q1
4844,0.000682800568902827,73,0,Q1
4845,0.000682800568902827,77,0,Q1
4846,0.000682800568902827,69,0,Q1
4847,0.000682800568902827,68,0,Q1
4848,0.000682800568902827,59,0,Q1
4850,0.000682800568902827,99,0,Q1
4851,0.000682800568902827,69,0,Q1
4852,0.000682800568902827,63,0,Q1
4853,0.000682800568902827,52,0,Q1
4854,0.000682800568902827,68,0,Q1
4855,0.000682800568902827,66,0,Q1
4857,0.000682800568902827,65,0,Q1
4858,0.000682800568902827,73,0,Q1
4859,0.000682800568902827,53,0,Q1
4860,0.000682800568902827,67,0,Q1
4861,0.000682800568902827,57,0,Q1
4862,0.000682800568902827,82,0,Q1
4864,0.000682800568902827,133,0,Q1
4865,0.000682800568902827,66,0,Q1
4866,0.000682800568902827,54,0,Q1
4867,0.000682800568902827,79,0,Q1
4868,0.000705448317151371,75,1,Q1
4871,0.000705448317151371,60,0,Q1
4872,0.000705448317151371,62,0,Q1
4873,0.000705448317151371,56,0,Q1
4874,0.000705448317151371,78,0,Q1
4875,0.000705448317151371,54,0,Q1
4876,0.000705448317151371,33,0,Q1
4878,0.000705448317151371,64,0,Q1
4879,0.000705448317151371,54,0,Q1
4880,0.000705448317151371,32,0,Q1
4881,0.000705448317151371,35,0,Q1
4882,0.000705448317151371,66,0,Q1
4883,0.000705448317151371,55,0,Q1
4885,0.000705448317151371,92,0,Q1
4886,0.000705448317151371,56,0,Q1
4887,0.000705448317151371,49,0,Q1
4888,0.000705448317151371,31,0,Q1
4889,0.000705448317151371,43,0,Q1
4890,0.000705448317151371,57,0,Q1
4892,0.000705448317151371,26,0,Q1
4893,0.000705448317151371,27,0,Q1
4894,0.000705448317151371,42,0,Q1
4895,0.000705448317151371,46,0,Q1
4896,0.000705448317151371,25,0,Q1
4901,0.000705448317151371,52,0,Q1
4902,0.000705448317151371,59,0,Q1
4903,0.000705448317151371,65,0,Q1
4904,0.000705448317151371,66,0,Q1
4906,0.000705448317151371,79,0,Q1
4907,0.000705448317151371,70,0,Q1
4908,0.000705448317151371,35,0,Q1
4909,0.000705448317151371,64,0,Q1
4910,0.000705448317151371,68,0,Q1
4911,0.000705448317151371,49,0,Q1
4913,0.000705448317151371,105,0,Q1
4914,0.000705448317151371,75,0,Q1
4915,0.000705448317151371,70,0,Q1
4916,0.000705448317151371,53,0,Q1
4917,0.000705448317151371,65,0,Q1
4918,0.000705448317151371,108,0,Q1
4920,0.000705448317151371,80,0,Q1
4921,0.000705448317151371,37,0,Q1
4922,0.000705448317151371,36,0,Q1
4923,0.000705448317151371,49,0,Q1
4924,0.000705448317151371,54,0,Q1
4925,0.000705448317151371,48,0,Q1
4927,0.000705448317151371,91,0,Q1
4928,0.000705448317151371,75,0,Q1
4929,0.000705448317151371,53,0,Q1
4930,0.000705448317151371,46,0,Q1
4931,0.000705448317151371,76,0,Q1
4932,0.000705448317151371,61,0,Q1
4934,0.000705448317151371,81,0,Q1
4935,0.000705448317151371,60,0,Q1
4936,0.000705448317151371,54,0,Q1
4937,0.000705448317151371,27,0,Q1
4938,0.000705448317151371,27,0,Q1
4939,0.000705448317151371,19,0,Q1
4941,0.000705448317151371,16,0,Q1
4942,0.000705448317151371,28,0,Q1
4943,0.000705448317151371,50,0,Q1
4944,0.000705448317151371,56,0,Q1
4945,0.000705448317151371,63,0,Q1
4946,0.000705448317151371,48,0,Q1
4948,0.000705448317151371,57,0,Q1
4949,0.000705448317151371,45,0,Q1
4950,0.000705448317151371,58,0,Q1
4951,0.000705448317151371,55,0,Q1
4952,0.000705448317151371,51,0,Q1
4953,0.000705448317151371,62,0,Q1
4955,0.000705448317151371,82,0,Q1
4956,0.000705448317151371,45,0,Q1
4957,0.000705448317151371,53,0,Q1
4958,0.000705448317151371,46,0,Q1
4959,0.000705448317151371,43,0,Q1
4960,0.000705448317151371,30,0,Q1
4962,0.000705448317151371,61,0,Q1
4963,0.000705448317151371,36,0,Q1
4964,0.000705448317151371,28,0,Q1
4965,0.000705448317151371,25,0,Q1
4966,0.000705448317151371,33,0,Q1
4967,0.000705448317151371,34,0,Q1
4969,0.000705448317151371,63,0,Q1
4970,0.000705448317151371,46,0,Q1
4971,0.000705448317151371,44,0,Q1
4972,0.000705448317151371,35,0,Q1
4973,0.000705448317151371,46,0,Q1
4974,0.000705448317151371,19,0,Q1
4976,0.000705448317151371,28,0,Q1
4977,0.000705448317151371,62,0,Q1
4978,0.000705448317151371,22,0,Q1
4979,0.000705448317151371,16,0,Q1
4980,0.000705448317151371,20,0,Q1
4981,0.000705448317151371,36,0,Q1
4983,0.000705448317151371,36,0,Q1
4984,0.000705448317151371,25,0,Q1
4985,0.000705448317151371,33,0,Q1
4986,0.000705448317151371,15,0,Q1
4987,0.000705448317151371,19,0,Q1
4988,0.000705448317151371,15,0,Q1
5002,0.000705448317151371,1,0,Q1
5004,0.000705448317151371,45,0,Q1
5005,0.000705448317151371,29,0,Q1
5006,0.000705448317151371,33,0,Q1
5007,0.000705448317151371,23,0,Q1
5008,0.000705448317151371,41,0,Q1
5009,0.000705448317151371,29,0,Q1
5010,0.000705448317151371,1,0,Q1
5011,0.000705448317151371,81,0,Q1
5012,0.000705448317151371,49,0,Q1
5013,0.000705448317151371,42,0,Q1
5014,0.000705448317151371,59,0,Q1
5015,0.000705448317151371,49,0,Q1
5016,0.000705448317151371,61,0,Q1
5018,0.000705448317151371,58,0,Q1
5019,0.000705448317151371,28,0,Q1
5020,0.000705448317151371,31,0,Q1
5021,0.000705448317151371,36,0,Q1
5022,0.000705448317151371,39,0,Q1
5023,0.000705448317151371,25,0,Q1
5025,0.000705448317151371,63,0,Q1
5026,0.000705448317151371,51,0,Q1
5027,0.000705448317151371,48,0,Q1
5028,0.000705448317151371,40,0,Q1
5029,0.000705448317151371,83,0,Q1
5030,0.000705448317151371,45,0,Q1
5032,0.000705448317151371,82,0,Q1
5033,0.000705448317151371,66,0,Q1
5034,0.000705448317151371,62,0,Q1
5035,0.000705448317151371,59,0,Q1
5036,0.000705448317151371,61,0,Q1
5037,0.000705448317151371,56,0,Q1
5039,0.000705448317151371,112,0,Q1
5040,0.000705448317151371,53,0,Q1
5041,0.000705448317151371,61,0,Q1
5042,0.000705448317151371,74,0,Q1
5043,0.000705448317151371,56,0,Q1
5044,0.000705448317151371,76,0,Q1
5045,0.000705448317151371,1,0,Q1
5046,0.000705448317151371,115,0,Q1
5047,0.000705448317151371,72,0,Q1
5048,0.000705448317151371,47,0,Q1
5049,0.000705448317151371,58,0,Q1
5050,0.000705448317151371,45,0,Q1
5051,0.000705448317151371,63,0,Q1
5053,0.000705448317151371,95,0,Q1
5054,0.000705448317151371,70,0,Q1
5055,0.000705448317151371,96,0,Q1
5056,0.000705448317151371,52,0,Q1
5057,0.000705448317151371,75,0,Q1
5058,0.000705448317151371,69,0,Q1
5060,0.000705448317151371,107,0,Q1
5061,0.000705448317151371,70,0,Q1
5062,0.000705448317151371,66,0,Q1
5063,0.000705448317151371,85,0,Q1
5064,0.000705448317151371,66,0,Q1
5065,0.000705448317151371,66,0,Q1
5066,0.000705448317151371,1,0,Q1
5067,0.000705448317151371,88,0,Q1
5068,0.000705448317151371,70,0,Q1
5069,0.000705448317151371,62,0,Q1
5070,0.000705448317151371,57,0,Q1
5071,0.000705448317151371,53,0,Q1
